row_id,org_raw,org_norm
3882,enron,Enron
3885,texas 77002,Texas 77002
3885,doc,Doc
3887,tenaska,Tenaska
3890,enron,Enron
3890,samson lone star,Samson Lone Star
3892,beaumont methanol,Beaumont Methanol
3892,dupont,Dupont
3894,nat,Nat
3894,dupont,Dupont
3894,exxon,Exxon
3894,georgia gulf corp .,Georgia Gulf Corp
3894,"phibro energy
inc .",Phibro Energy Inc
3894,valero,Valero
3894,shell east,Shell East
3894,nat,Nat
3896,txu,Txu
3896,xls,Xls
3896,xls,Xls
3897,the houston exploration company,The Houston Exploration Company
3897,the texas general land office transport volume,The Texas General Land Office Transport Volume
3897,texas glo,Texas Glo
3897,vance l taylor / enron,Vance L Taylor Enron
3897,npi 883,Npi 883
3897,vance l taylor / hou,Vance L Taylor Hou
3897,enron,Enron
3897,aol,Aol
3897,tx,Tx
3897,sweeney @ enron,Sweeney Enron
3898,k - 2 12,K - 2 12
3898,amazon,Amazon
3898,amazon,Amazon
3898,amazon,Amazon
3898,amazon,Amazon
3899,el paso,El Paso
3899,"el
paso merchant energy",El Paso Merchant Energy
3899,el paso merchant energy,El Paso Merchant Energy
3900,p & l,P & L
3904,teco,Teco
3904,teco,Teco
3904,enron,Enron
3905,enron,Enron
3905,enron,Enron
3905,noms,Noms
3907,texas a & m,Texas A & M
3907,university of texas,University Of Texas
3907,the corp .,The Corp
3907,h & w,H & W
3907,aggie,Aggie
3907,lockheed,Lockheed
3908,enron,Enron
3908,teco,Teco
3908,teco,Teco
3908,teco,Teco
3908,enron,Enron
3910,pg & e,Pg & E
3911,teco,Teco
3911,teco,Teco
3911,teco,Teco
3911,teco,Teco
3911,enron,Enron
3915,enron capital & trade resources corp .,Enron Capital & Trade Resources Corp
3915,xls,Xls
3917,doc,Doc
3919,xls,Xls
3919,xls,Xls
3921,kerr mcgee,Kerr Mcgee
3921,devon pdn,Devon Pdn
3921,brazos 368,Brazos 368
3921,tx,Tx
3921,devon pdn,Devon Pdn
3921,midcon tx gas,Midcon Tx Gas
3921,txu,Txu
3921,devon pdn,Devon Pdn
3921,devon pdn,Devon Pdn
3921,delhi gas mktg,Delhi Gas Mktg
3921,kerr mcgee pdn,Kerr Mcgee Pdn
3926,webb co .,Webb Co
3926,tx,Tx
3926,megan parker / corp / enron,Megan Parker Corp Enron
3926,aep,Aep
3926,parker @ enron,Parker Enron
3926,aep,Aep
3926,aep,Aep
3926,parker @ enron,Parker Enron
3926,enron corp .,Enron Corp
3926,enron corp .,Enron Corp
3926,enron,Enron
3926,enron,Enron
3926,enron corp .,Enron Corp
3926,aep,Aep
3929,lst,Lst
3929,eol texas,Eol Texas
3930,enron,Enron
3931,xls,Xls
3931,xls,Xls
3937,teco,Teco
3937,enron,Enron
3938,"el
paso",El Paso
3938,el paso,El Paso
3938,eog,Eog
3939,xls,Xls
3940,teco,Teco
3940,enron,Enron
3941,xls,Xls
3941,xls,Xls
3942,ami chokshi / corp / enron,Ami Chokshi Corp Enron
3942,"xls
- ssl 54 reveffo 60800",Xls - Ssl 54 Reveffo 60800
3942,"xls
- ssl",Xls - Ssl
3942,"xls
- smi",Xls - Smi
3942,xls,Xls
3946,cp & l,Cp & L
3946,cp & l,Cp & L
3947,enron,Enron
3947,enron,Enron
3947,noms,Noms
3951,esperanza marketing corp,Esperanza Marketing Corp
3951,stella l morris 12,Stella L Morris 12
3954,"koch midstream services co
tina",Koch Midstream Services Co Tina
3954,btw koch & duke,Btw Koch & Duke
3954,enron,Enron
3954,"koch midstream services co
please",Koch Midstream Services Co Please
3954,daren j,Daren J
3954,koch midstream services co,Koch Midstream Services Co
3954,koch midstream services co,Koch Midstream Services Co
3954,koch midstream services co,Koch Midstream Services Co
3954,duke energy field services,Duke Energy Field Services
3954,enron,Enron
3955,enron,Enron
3955,enron,Enron
3958,enron,Enron
3958,enron,Enron
3958,wallis @,Wallis
3958,enron,Enron
3958,noms,Noms
3958,hpl - jan,Hpl - Jan
3958,xls,Xls
3958,xls,Xls
3959,cp & l shows,Cp & L Shows
3959,enron,Enron
3959,katherine herrera / corp / enron,Katherine Herrera Corp Enron
3959,katherine herrera / corp / enron,Katherine Herrera Corp Enron
3959,enron,Enron
3959,katherine herrera / corp / enron,Katherine Herrera Corp Enron
3959,enron,Enron
3960,enron,Enron
3962,enron,Enron
3962,enron,Enron
3965,ami chokshi / corp / enron,Ami Chokshi Corp Enron
3965,xls,Xls
3966,shon,Shon
3966,doc,Doc
3970,enron,Enron
3970,enron,Enron
3970,enron,Enron
3970,lotus,Lotus
3970,enron,Enron
3970,enron,Enron
3970,tom acton / corp / enron,Tom Acton Corp Enron
3970,sabrae,Sabrae
3970,enron,Enron
3972,daren j,Daren J
3972,chevron,Chevron
3973,redeliveries,Redeliveries
3973,enron,Enron
3973,enron,Enron
3973,"connie
wester / easttexas / pefs",Connie Wester Easttexas Pefs
3973,speckels,Speckels
3973,redeliveries,Redeliveries
3975,xls,Xls
3975,xls,Xls
3976,mtr,Mtr
3976,north central corp,North Central Corp
3976,"wagner & brown , ltd .",Wagner & Brown Ltd
3976,the houston exploration co,The Houston Exploration Co
3977,katherine herrera @ enron,Katherine Herrera Enron
3978,enron,Enron
3978,sec,Sec
3978,ferc,Ferc
3978,"k
- smith _",K - Smith _
3978,doc,Doc
3979,enron north america corp .,Enron North America Corp
3979,enron,Enron
3979,enron,Enron
3979,joanie h ngo / hou,Joanie H Ngo Hou
3982,clubcorp,Clubcorp
3982,sr / jr rates,Sr Jr Rates
3982,sr / jr rates,Sr Jr Rates
3982,sr / jr rates,Sr Jr Rates
3984,"invoice
tess",Invoice Tess
3984,tess ray / enron,Tess Ray Enron
3984,ena,Ena
3984,ena,Ena
3984,noms,Noms
3984,enron,Enron
3984,enron,Enron
3984,enron,Enron
3984,xls,Xls
3985,webb,Webb
3985,webb @ enron,Webb Enron
3988,teco,Teco
3989,eog - hortense # 1,Eog - Hortense 1
3990,knox westmoreland,Knox Westmoreland
3990,texaco,Texaco
3990,kcs,Kcs
3990,"kcs energy , inc .",Kcs Energy Inc
3990,"tx 77056
voice",Tx 77056 Voice
3993,payne - ballard,Payne - Ballard
3997,redeliveries,Redeliveries
3997,speckels,Speckels
3997,enron,Enron
3997,neuweiler,Neuweiler
3997,enron,Enron
3997,cass / gcs / cec,Cass Gcs Cec
3997,speckels,Speckels
3997,redeliveries,Redeliveries
3999,redeliveries,Redeliveries
4000,ami chokshi / corp / enron,Ami Chokshi Corp Enron
4000,ami chokshi / corp / enron,Ami Chokshi Corp Enron
4000,enron,Enron
4000,hpl - jan,Hpl - Jan
4000,xls,Xls
4000,xls,Xls
4002,ami chokshi / corp / enron,Ami Chokshi Corp Enron
4002,xls,Xls
4004,xls,Xls
4004,xls,Xls
4005,jaquet,Jaquet
4005,aybar,Aybar
4005,jaquet,Jaquet
4005,aybar,Aybar
4006,chevron,Chevron
4006,amoco,Amoco
4006,exxon,Exxon
4006,texaco,Texaco
4006,the webb / duval,The Webb Duval
4006,lauri,Lauri
4007,teco,Teco
4007,enron,Enron
4007,enron,Enron
4007,lsp / enserch,Lsp Enserch
4007,enron,Enron
4007,enron,Enron
4007,enron,Enron
4007,enron,Enron
4007,teco,Teco
4007,texoma 30,Texoma 30
4007,enron,Enron
4008,teco,Teco
4009,south katy,South Katy
4013,s p parker,S P Parker
4013,laynie,Laynie
4013,tx,Tx
4013,egm,Egm
4016,redeliveries,Redeliveries
4017,el paso,El Paso
4017,el paso,El Paso
4018,ena,Ena
4018,shahnaz,Shahnaz
4018,mcclure,Mcclure
4018,martinez,Martinez
4018,warner,Warner
4021,xls,Xls
4021,xls,Xls
4023,katherine herrera / corp / enron,Katherine Herrera Corp Enron
4023,enron,Enron
4024,edward d gottlob / hou,Edward D Gottlob Hou
4024,enron,Enron
4025,xls,Xls
4025,xls,Xls
4026,"exxon company , usa",Exxon Company Usa
4026,exxon,Exxon
4026,exxon,Exxon
4026,"exxon company , usa",Exxon Company Usa
4026,sitara &,Sitara &
4026,exxon,Exxon
4026,"exxon company ,",Exxon Company
4026,houston pipe line,Houston Pipe Line
4026,emv,Emv
4027,enron,Enron
4027,duke carthage,Duke Carthage
4030,redeliveries,Redeliveries
4032,hpl nom,Hpl Nom
4032,xls,Xls
4032,xls,Xls
4032,xls,Xls
4036,prod est,Prod Est
4036,enron,Enron
4036,prod est,Prod Est
4036,noms,Noms
4037,"koch midstream services co
the buyer",Koch Midstream Services Co The Buyer
4037,enron,Enron
4037,koch midstream services co,Koch Midstream Services Co
4037,enron,Enron
4037,"koch midstream services co
please",Koch Midstream Services Co Please
4037,daren j,Daren J
4037,koch midstream services co,Koch Midstream Services Co
4037,koch midstream services co,Koch Midstream Services Co
4037,koch midstream services co,Koch Midstream Services Co
4037,duke energy field services,Duke Energy Field Services
4037,enron,Enron
4039,pvr,Pvr
4041,enron,Enron
4041,enron,Enron
4041,enron,Enron
4041,enron,Enron
4041,sap coe / corp / enron,Sap Coe Corp Enron
4041,enron,Enron
4041,enron,Enron
4041,enron,Enron
4042,valero,Valero
4042,hpl / ena,Hpl Ena
4042,mtp,Mtp
4045,teco,Teco
4045,enron,Enron
4046,enron,Enron
4046,speckels,Speckels
4046,cass / gcs / cec,Cass Gcs Cec
4046,eastrans to 65,Eastrans To 65
4047,mobil beaumont,Mobil Beaumont
4047,mobil florida mobil,Mobil Florida Mobil
4047,"th
& 29 th",Th & 29 Th
4047,enron,Enron
4047,enron,Enron
4047,"mobil beaumont
rebecca :",Mobil Beaumont Rebecca
4051,lauri,Lauri
4051,enron,Enron
4051,enron,Enron
4051,lauri,Lauri
4051,allen / hou,Allen Hou
4051,lauri,Lauri
4051,enron,Enron
4051,enron,Enron
4051,enron,Enron
4051,lufkin mill,Lufkin Mill
4051,cleco energy,Cleco Energy
4054,ami chokshi / corp / enron,Ami Chokshi Corp Enron
4054,hpl - feb,Hpl - Feb
4054,xls,Xls
4054,xls,Xls
4055,kcs resources,Kcs Resources
4058,enron,Enron
4058,enron,Enron
4058,enron,Enron
4058,"agenda recap
fyi",Agenda Recap Fyi
4058,mcloughlin / corp / enron,Mcloughlin Corp Enron
4058,enron,Enron
4058,scott pleus / enron,Scott Pleus Enron
4058,enron,Enron
4058,enron,Enron
4058,enron north america corp .,Enron North America Corp
4058,enron,Enron
4058,enron,Enron
4060,midcon 9401,Midcon 9401
4060,midcon 9401,Midcon 9401
4060,abdul - raheem,Abdul - Raheem
4060,abdul - raheem,Abdul - Raheem
4060,abdul - raheem,Abdul - Raheem
4061,redeliveries,Redeliveries
4061,mobil beaumont,Mobil Beaumont
4062,ami chokshi / corp / enron,Ami Chokshi Corp Enron
4062,enron,Enron
4062,xls,Xls
4062,xls,Xls
4063,noms,Noms
4063,duke,Duke
4063,megan parker / corp / enron,Megan Parker Corp Enron
4063,neuweiler,Neuweiler
4063,enron,Enron
4063,parker @ enron,Parker Enron
4063,noms,Noms
4063,cass / gcs / cec,Cass Gcs Cec
4063,speckels,Speckels
4063,enron,Enron
4063,enron,Enron
4063,connie wester,Connie Wester
4063,redeliveries,Redeliveries
4063,redeliveries,Redeliveries
4063,cass / gcs / cec,Cass Gcs Cec
4063,speckels,Speckels
4063,enron,Enron
4063,enron,Enron
4063,connie wester,Connie Wester
4063,eastrans to,Eastrans To
4063,pg & e,Pg & E
4066,enron,Enron
4066,teco,Teco
4066,teco,Teco
4066,enron,Enron
4066,enron,Enron
4068,xls,Xls
4068,xls,Xls
4069,katherine herrera / corp / enron,Katherine Herrera Corp Enron
4069,speckels,Speckels
4069,katherine _ herrera @ enron,Katherine _ Herrera Enron
4069,valero,Valero
4077,xls,Xls
4077,xls,Xls
4080,teco,Teco
4080,noms,Noms
4091,enron capital & trade resources corp .,Enron Capital & Trade Resources Corp
4091,xls,Xls
4093,vance l taylor / hou,Vance L Taylor Hou
4093,vance l taylor / hou,Vance L Taylor Hou
4093,cummins & walker unk 500,Cummins & Walker Unk 500
4093,hughes,Hughes
4093,samson lonestar 9845 2,Samson Lonestar 9845 2
4096,early & don ',Early & Don
4096,plano &,Plano &
4099,un,Un
4104,eb 3143,Eb 3143
4104,daren,Daren
4104,wagner,Wagner
4104,edith,Edith
4104,teco frontera,Teco Frontera
4104,teco,Teco
4104,teco,Teco
4105,conoco - big cowboy,Conoco - Big Cowboy
4105,conoco,Conoco
4105,aep,Aep
4105,aep,Aep
4105,"conoco - big cowboy
megan",Conoco - Big Cowboy Megan
4105,conoco,Conoco
4105,conoco,Conoco
4105,aep,Aep
4105,"conoco - big cowboy
bob :
can",Conoco - Big Cowboy Bob Can
4105,conoco,Conoco
4105,conoco,Conoco
4105,conoco,Conoco
4105,aep,Aep
4105,conoco,Conoco
4105,conoco,Conoco
4105,the gepl big cowboy point,The Gepl Big Cowboy Point
4105,conoco,Conoco
4105,enron corp .,Enron Corp
4105,enron corp .,Enron Corp
4105,enron,Enron
4105,enron,Enron
4105,enron corp .,Enron Corp
4106,enron,Enron
4106,"vance l
taylor / hou",Vance L Taylor Hou
4106,texaco,Texaco
4108,katherine,Katherine
4110,ami chokshi / corp / enron,Ami Chokshi Corp Enron
4110,hpl - feb,Hpl - Feb
4110,xls,Xls
4110,xls,Xls
4114,defs,Defs
4115,ami chokshi / corp / enron,Ami Chokshi Corp Enron
4115,enron,Enron
4115,noms,Noms
4115,xls,Xls
4116,enron,Enron
4116,enron,Enron
4116,enron,Enron
4116,enron,Enron
4116,dell computer corporation,Dell Computer Corp
4116,dell desktop computer,Dell Desktop Computer
4116,enron,Enron
4116,enron,Enron
4116,portland general electric,Portland General Electric
4116,eott,Eott
4116,enron facility services,Enron Facility Services
4116,enron,Enron
4116,enron,Enron
4116,enron,Enron
4119,enron,Enron
4119,aep,Aep
4119,enron,Enron
4119,enron,Enron
4119,daren farmer ext,Daren Farmer Ext
4119,teco pipeline co,Teco Pipeline Co
4119,"hilliard
ext",Hilliard Ext
4119,enron,Enron
4119,aep,Aep
4119,enron,Enron
4119,enron,Enron
4119,enron corp .,Enron Corp
4119,enron corp .,Enron Corp
4119,enron,Enron
4119,enron,Enron
4119,enron corp .,Enron Corp
4120,tx,Tx
4120,enron north america corp .,Enron North America Corp
4120,tx,Tx
4120,enron,Enron
4120,tx,Tx
4120,"lynx energy company , inc",Lynx Energy Company Inc
4120,danex energy company,Danex Energy Company
4121,enron,Enron
4121,enron,Enron
4121,noms,Noms
4122,"nom
daren",Nom Daren
4123,enron,Enron
4125,enron,Enron
4125,teco,Teco
4125,texoma 20,Texoma 20
4125,enron,Enron
4127,enron,Enron
4127,enron,Enron
4127,nom mcf mmbtu,Nom Mcf Mmbtu
4128,arthur 1,Arthur 1
4131,enron,Enron
4131,enron,Enron
4131, & other,& Other
4131, & other,& Other
4131,enron,Enron
4131,enron,Enron
4131,enron,Enron
4131,enron,Enron
4131,enron,Enron
4131,irs,Irs
4131,enron,Enron
4131,enron,Enron
4132,mobil beaumont,Mobil Beaumont
4132,per brian riley,Per Brian Riley
4132,"lst of month
hsc - $",Lst Of Month Hsc -
4132,hpl 15,Hpl 15
4133,teco tap nom .,Teco Tap Nom
4133,enron,Enron
4133,teco tap nom .,Teco Tap Nom
4133,enron,Enron
4134,nat,Nat
4134,nat,Nat
4134,scott mills 06,Scott Mills 06
4134,nat,Nat
4134,enron,Enron
4134,"scott
mills / hou",Scott Mills Hou
4134,brackett / hou,Brackett Hou
4134,nat,Nat
4137,enron,Enron
4137,neuweiler,Neuweiler
4137,enron,Enron
4137,enron,Enron
4137,cass / gcs / cec,Cass Gcs Cec
4137,speckels,Speckels
4137,noms,Noms
4137,mobil beaumont,Mobil Beaumont
4138,neuweiler,Neuweiler
4138,enron north america,Enron North America
4138,houston pipeline company,Houston Pipeline Company
4140,enron methanol,Enron Methanol
4143,teco,Teco
4145,superty northeast gas logistics - victor,Superty Northeast Gas Logistics - Victor
4145,"kathryn bussell southeast gas logisitcs - ed terry electronic commerce
- donna",Kathryn Bussell Southeast Gas Logisitcs - Ed Terry Electronic Commerce - Donna
4145,brandee,Brandee
4146,teco,Teco
4148,xls,Xls
4148,xls,Xls
4149,katherine,Katherine
4149,katherine herrera / corp / enron,Katherine Herrera Corp Enron
4149,enron,Enron
4149,katherine herrera @ enron,Katherine Herrera Enron
4149,katherine herrera / corp / enron,Katherine Herrera Corp Enron
4149,"katherine herrera
04 / 20 / 2000 08",Katherine Herrera 04 20 2000 08
4149,the east texas redelivery,The East Texas Redelivery
4149,hs,Hs
4150,enron capital & trade resources corp .,Enron Capital & Trade Resources Corp
4150,"xls
- 0900 co -",Xls - 0900 Co -
4150,enron,Enron
4150,xls,Xls
4151,teco,Teco
4151,teco,Teco
4152,enron,Enron
4152,enron capital & trade resources corp .,Enron Capital & Trade Resources Corp
4152,enron,Enron
4152,enron,Enron
4152,xls,Xls
4153,lincoln,Lincoln
4155,"connor - counterparty duke energy & trading
month",Connor - Counterparty Duke Energy & Trading Month
4155,ena,Ena
4155,duke energy & trading,Duke Energy & Trading
4155,duke,Duke
4155,duke,Duke
4156,noms,Noms
4161,txu,Txu
4161,enron,Enron
4161,megan parker / corp / enron,Megan Parker Corp Enron
4161,enron,Enron
4161,: hill,Hill
4161,tenaska,Tenaska
4161,lone star,Lone Star
4163,tx,Tx
4163,"tx
bob",Tx Bob
4163,aep 12 th,Aep 12 Th
4164,teco,Teco
4164,enron,Enron
4166,redeliveries,Redeliveries
4166,hpl ' s,Hpl S
4166,"mobil beaumont
effective",Mobil Beaumont Effective
4166,redeliveries,Redeliveries
4167,xls,Xls
4167,xls,Xls
4169,teco,Teco
4169,enron,Enron
4170,enron,Enron
4170,texas 77002,Texas 77002
4170,doc,Doc
4172,enron,Enron
4172,enron,Enron
4173,valero,Valero
4173,enron,Enron
4173,enron,Enron
4173,valero,Valero
4173,valero,Valero
4173,"the clearlake methanol
plant",The Clearlake Methanol Plant
4173,xls,Xls
4173,xls,Xls
4177,enron,Enron
4180,clem cernosek,Clem Cernosek
4184,cico oil & gas co .,Cico Oil & Gas Co
4184,union gas corp .,Union Gas Corp
4184,lauri,Lauri
4184,allen / hou,Allen Hou
4184,lauri,Lauri
4184,allen / hou,Allen Hou
4184,cico oil & gas co .,Cico Oil & Gas Co
4184,union gas corp .,Union Gas Corp
4184,nathan l hlavaty / hou,Nathan L Hlavaty Hou
4184,enron,Enron
4184,enron,Enron
4184,"darron c
giron / hou",Darron C Giron Hou
4184,hanks / hou,Hanks Hou
4184,vance l taylor / hou,Vance L Taylor Hou
4184,austin / hou,Austin Hou
4184,kenne / hou,Kenne Hou
4184,enron,Enron
4184,enron,Enron
4184,enron,Enron
4184,cico oil & gas co .,Cico Oil & Gas Co
4184,union gas corp .,Union Gas Corp
4189,ami chokshi / corp / enron,Ami Chokshi Corp Enron
4189,enron,Enron
4189,xls,Xls
4189,xls,Xls
4193,enron north america corp .,Enron North America Corp
4193,enron,Enron
4193,enron,Enron
4194,"exxon company ,",Exxon Company
4194,houston pipe line,Houston Pipe Line
4194,emv,Emv
4196,teco,Teco
4196,enron,Enron
4202,aep,Aep
4202,aep,Aep
4202,enron,Enron
4202,lauri,Lauri
4202,allen / hol,Allen Hol
4202,enron,Enron
4202,enron,Enron
4202,wynne @ enron,Wynne Enron
4202,enron,Enron
4202,aep / hpl,Aep Hpl
4202,enron,Enron
4202,lauri,Lauri
4202,allen / hol,Allen Hol
4202,aep,Aep
4202,aep,Aep
4202,exxonmobil,Exxonmobil
4202,exxon,Exxon
4202,t & e ( transportation & exchange,T & E Transportation & Exchange
4202,conoco,Conoco
4203,gcp,Gcp
4204,enron capital & trade resources corp .,Enron Capital & Trade Resources Corp
4204,7 / 7 / 00,7 7 00
4204,xls,Xls
4207,ena,Ena
4207,daren,Daren
4207,aep,Aep
4207,enron,Enron
4207,aep,Aep
4207,enron,Enron
4207,enron,Enron
4207,aep,Aep
4207,aep,Aep
4207,aep,Aep
4207,daren,Daren
4209,ena & aep,Ena & Aep
4209,hplc & aep,Hplc & Aep
4209,enron,Enron
4209,aep,Aep
4209,enron,Enron
4209,enron,Enron
4209,aep,Aep
4209,aep,Aep
4209,enron,Enron
4209,enron,Enron
4209,aep,Aep
4209,aep,Aep
4209,enron,Enron
4209,enron,Enron
4209,charlene l richmond / hol,Charlene L Richmond Hol
4209,enron,Enron
4209,aep,Aep
4209,aep,Aep
4211,enron,Enron
4211,the sitara deal #,The Sitara Deal
4211,enron,Enron
4211,houston ship channel,Houston Ship Channel
4211,enron,Enron
4211,enron,Enron
4211,"rita
wynne / hou",Rita Wynne Hou
4211,brandywine,Brandywine
4211,enron,Enron
4211,"rita
wynne / hou",Rita Wynne Hou
4211,hanks / hou,Hanks Hou
4211,enron,Enron
4211,brandywine,Brandywine
4212,sr,Sr
4212,enron,Enron
4212,pat clynes / corp / enron,Pat Clynes Corp Enron
4212,enron,Enron
4212,enron,Enron
4212,enron,Enron
4212,opm,Opm
4213,xls,Xls
4213,xls,Xls
4215,wtc,Wtc
4217,cp & l on feb .,Cp & L On Feb
4217,cp & l shows,Cp & L Shows
4217,enron,Enron
4217,central power &,Central Power &
4217,cp & l,Cp & L
4218,ami chokshi / corp / enron,Ami Chokshi Corp Enron
4218,ami chokshi / corp / enron,Ami Chokshi Corp Enron
4218,enron,Enron
4218,hpl - jan,Hpl - Jan
4218,xls,Xls
4218,xls,Xls
4219,xls,Xls
4219,xls,Xls
4220,pgtt - teco waha 18002800,Pgtt - Teco Waha 18002800
4220,"pgtt - teco
katy",Pgtt - Teco Katy
4220,svs,Svs
4223,truong / corp / enron,Truong Corp Enron
4223,enron,Enron
4223,vance l taylor / hou,Vance L Taylor Hou
4224,xls,Xls
4224,xls,Xls
4226,exxonmobil beaumont,Exxonmobil Beaumont
4226,enron,Enron
4226,bcc,Bcc
4226,exxonmobil beaumont,Exxonmobil Beaumont
4229,teco,Teco
4230,redeliveries,Redeliveries
4230,mobil beaumont,Mobil Beaumont
4232,stephanie gomes 08 / 30 / 2000 08,Stephanie Gomes 08 30 2000 08
4232,stephanie gomes 08 / 28 / 2000 01,Stephanie Gomes 08 28 2000 01
4238,xls,Xls
4238,xls,Xls
4239,amazon,Amazon
4239,amazon,Amazon
4239,amazon,Amazon
4239,amazon,Amazon
4241,enron north america,Enron North America
4244,enron,Enron
4244,enron,Enron
4245,xls,Xls
4245,xls,Xls
4246,xls,Xls
4246,xls,Xls
4247,enron,Enron
4247,enron,Enron
4247,tx,Tx
4248,doc,Doc
4249,logistics & volume management,Logistics & Volume Management
4249,enron,Enron
4249,enron,Enron
4249,enron,Enron
4249,enron,Enron
4249,harmon / hou,Harmon Hou
4249,enron,Enron
4249,kathryn cordes / hou,Kathryn Cordes Hou
4249,enron,Enron
4249,brant reves / hou,Brant Reves Hou
4249,brackett / hou,Brackett Hou
4249,"commonwealth energy
services
ces - samuel gary jr .",Commonwealth Energy Services Ces - Samuel Gary Jr
4250,redeliveries,Redeliveries
4250,pg & e,Pg & E
4252,pg & e,Pg & E
4253,enron,Enron
4253,lauri,Lauri
4253,allen / hou,Allen Hou
4253,hanks / hou,Hanks Hou
4254,"exxon
vance",Exxon Vance
4254,exxon,Exxon
4254,cummins & walker,Cummins & Walker
4254,vance l taylor / hou,Vance L Taylor Hou
4254,nathan l hlavaty / hou,Nathan L Hlavaty Hou
4254,lauri,Lauri
4254,allen / hou,Allen Hou
4254,enron,Enron
4254,enron,Enron
4254,"darron c
giron / hou",Darron C Giron Hou
4254,hanks / hou,Hanks Hou
4254,vance l taylor / hou,Vance L Taylor Hou
4254,austin / hou,Austin Hou
4254,enron,Enron
4254,enron,Enron
4254,enron,Enron
4254,enron,Enron
4254,exxon,Exxon
4258,enron,Enron
4258,el paso,El Paso
4260,ami chokshi / corp / enron,Ami Chokshi Corp Enron
4260,ami chokshi / corp / enron,Ami Chokshi Corp Enron
4260,xls,Xls
4261,xls,Xls
4261,xls,Xls
4264,xls,Xls
4264,xls,Xls
4265,nomination &,Nomination &
4266,severson,Severson
4270,enron,Enron
4272,redeliveries,Redeliveries
4272,pg & e,Pg & E
4273,enron,Enron
4273,enron,Enron
4273,enron,Enron
4273,k ' s,K S
4273,sitara # 130917,Sitara 130917
4275,us &,Us &
4277,xls,Xls
4277,xls,Xls
4280,shell deer park,Shell Deer Park
4280,enron,Enron
4280,"shell deer park
mary",Shell Deer Park Mary
4280,energy & utilities,Energy & Utilities
4286,txu,Txu
4286,txu,Txu
4286,xls,Xls
4286,xls,Xls
4290,scada / mips,Scada Mips
4293,union gas corp,Union Gas Corp
4293,cico oil & gas co,Cico Oil & Gas Co
4294,enron,Enron
4294,enron,Enron
4294,lotus,Lotus
4295,texaco,Texaco
4295,texaco,Texaco
4295,high sierra,High Sierra
4295,clem cernosek,Clem Cernosek
4297,enron management committee,Enron Management Committee
4297,enron,Enron
4297,enron corp .,Enron Corp
4297,enron,Enron
4297,enron europe,Enron Europe
4297,enron corp .,Enron Corp
4297,vp &,Vp &
4297,enron corp .,Enron Corp
4297,enron energy services,Enron Energy Services
4297,vp &,Vp &
4297,enron corp .,Enron Corp
4297,enron energy services,Enron Energy Services
4297,enron,Enron
4297,vp & cfo,Vp & Cfo
4297,enron corp .,Enron Corp
4297,enron,Enron
4297,enron corp .,Enron Corp
4297,enron,Enron
4297,enron,Enron
4297,enron transportation services,Enron Transportation Services
4297,enron,Enron
4297,enron corp .,Enron Corp
4297,enron americas,Enron Americas
4297,enron corp .,Enron Corp
4297,enron americas,Enron Americas
4297,enron,Enron
4297,enron,Enron
4297,enron,Enron
4297,enron europe,Enron Europe
4297,enron,Enron
4298,enron,Enron
4298,teco,Teco
4298,enron,Enron
4300,ami chokshi / corp / enron,Ami Chokshi Corp Enron
4302,teco,Teco
4302,teco,Teco
4302,104,104
4302,teco,Teco
4302,enron,Enron
4302,hanks @ enron,Hanks Enron
4302,enron,Enron
4302,enron,Enron
4302,enron,Enron
4302,enron / hpl actuals,Enron Hpl Actuals
4302,teco,Teco
4302,teco,Teco
4302,104,104
4302,teco,Teco
4303,egp,Egp
4306,"sullivan , patti
cc : nguyen",Sullivan Patti Cc Nguyen
4307,mobil beaumont,Mobil Beaumont
4307,redeliveries,Redeliveries
4308,ami chokshi / corp / enron,Ami Chokshi Corp Enron
4308,enron,Enron
4311,enron,Enron
4311,enron,Enron
4311,enron corp .,Enron Corp
4311,enron,Enron
4311,enron,Enron
4311,"enron
south america '",Enron South America
4311,transportadora de gas del sur s,Transportadora De Gas Del Sur S
4311,enron,Enron
4312,"al
daren j",Al Daren J
4312,enron,Enron
4313,xls,Xls
4313,enron,Enron
4313,enron,Enron
4313,enron,Enron
4313,xls,Xls
4313,"the elpaso
corporation",The Elpaso Corp
4313,xls,Xls
4314,enron,Enron
4314,enron / hpl actuals,Enron Hpl Actuals
4314,ami chokshi / corp / enron,Ami Chokshi Corp Enron
4314,txu,Txu
4314,enron,Enron
4314,hanks @ enron,Hanks Enron
4314,enron,Enron
4314,enron,Enron
4314,enron,Enron
4314,enron / hpl actuals,Enron Hpl Actuals
4314,teco,Teco
4314,enron,Enron
4315,enron,Enron
4315,apache & williams,Apache & Williams
4315,tenaska,Tenaska
4316,conoco,Conoco
4316,hanks / hou,Hanks Hou
4316,enron,Enron
4316,conoco,Conoco
4316,conoco,Conoco
4316,luong / hou,Luong Hou
4316,hanks / hou,Hanks Hou
4316,enron,Enron
4316,luong / hou,Luong Hou
4316,hanks / hou,Hanks Hou
4316,enron,Enron
4316,enron,Enron
4316,the sitara deal #,The Sitara Deal
4316,enron,Enron
4316,houston ship channel,Houston Ship Channel
4316,enron,Enron
4316,enron,Enron
4316,"rita
wynne / hou",Rita Wynne Hou
4316,brandywine,Brandywine
4316,enron,Enron
4316,"rita
wynne / hou",Rita Wynne Hou
4316,hanks / hou,Hanks Hou
4316,enron,Enron
